id,military_term,civilian_equivalent,context,category,example_military,example_civilian,created_at
e487eca0-6b5f-4597-9ef2-03f9e5d59f2a,LCDR (Lieutenant Commander),Director / Senior Department Head,navy,Rank,,,2026-02-16 22:55:39.300706+00
e4b8436f-6d35-46a7-b20e-02a1389b8aea,TAD/TDY assignment,temporary assignment / detail,general,admin,,,2026-02-15 17:47:32.616746+00
e54b7bda-2f80-4bdd-a00d-2be29aaff2f4,CBR,hazardous material response,navy,technical,,,2026-02-15 17:46:34.592483+00
e54fb870-2f94-4014-a7a7-7d7f1341ea92,legal hold,litigation preservation / document retention order,legal,Legal,,,2026-02-18 14:03:12.64537+00
e556417d-87e5-4000-be21-d22252b69ab1,S1,Personnel/Admin section / HR department,general,Acronym,,,2026-02-16 22:55:39.300706+00
e5b19f89-1af1-404e-b37a-3ef3f2444b85,secure,finish / complete / lock up,general,Term,,,2026-02-16 22:55:28.448755+00
e64226c1-7537-4d37-8d93-b7f2c95ab602,standing watch,on-call duty / shift coverage,general,Term,,,2026-02-16 22:55:28.448755+00
e6511847-5b85-4668-911b-de4a22cb5453,division officer,department manager,navy,leadership,,,2026-02-15 17:46:34.592483+00
e655a7b7-7727-49d2-94db-10e4a522c6df,fitness report,officer performance evaluation / leadership assessment,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
e65ec45c-3002-4bbd-8ffc-8c2ef1f36c14,underway,in progress / actively operating,general,Term,,,2026-02-16 22:55:28.448755+00
e682e18f-63f9-443f-9bed-c6c44007eace,CDR (Commander),Senior Director / Division Head,navy,Rank,,,2026-02-16 22:55:39.300706+00
e68d4dfd-422c-4f10-8f23-a894d25482c2,CAC,Common Access Card / security credential,general,Acronym,,,2026-02-16 22:55:39.300706+00
e6ac269a-d37c-4c87-9163-7270212339e5,bridge,operations command center,navy,operations,,,2026-02-15 17:47:32.616746+00
e6c8f1ec-d0a3-4b8c-90f5-6bde336c44a7,Col (Colonel),Executive Director / VP,usmc,Rank,,,2026-02-16 22:55:28.448755+00
e6caa2e3-f094-463d-ab4c-6127ae2eb049,counseling chit,counseling documentation / performance feedback form,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
e70177b8-5336-45ee-9f80-7ddc166b03b0,triage,patient prioritization / emergency severity assessment,medical,Medical,,,2026-02-18 14:03:12.64537+00
e748414a-106c-4947-bfc8-cb573acf717a,backbrief,summary briefing / confirmation briefing,general,Term,,,2026-02-18 01:13:54.18454+00
e74a441b-d142-4d03-9981-557e6496d9f7,watch,shift,navy,operations,Stood 12 watches per month,Supervised 12 operational shifts per month,2026-02-15 17:46:34.592483+00
e756a6e4-b924-4a62-9836-d7bdec8d89cc,deploy,travel for work / field assignment,general,Term,,,2026-02-16 22:55:39.300706+00
e759775b-0200-4775-9156-770f3aed0b6f,MILPER,military personnel,general,Acronym,,,2026-02-16 22:55:28.448755+00
e765024a-9e5c-4110-9265-2ac10ab68b87,JAG,Judge Advocate General / legal department,general,Acronym,,,2026-02-16 22:55:28.448755+00
e77870c7-69fe-4bd2-ac86-02297d0f06f2,barracks,employee housing facility,army,general,,,2026-02-15 17:47:32.616746+00
e7bd6962-0f8f-4763-8d9e-fee918ad9884,pivot,change direction / shift focus,general,Term,,,2026-02-18 01:13:54.18454+00
e819a404-5569-47c7-a2cf-a1e6d7550368,watch,shift / duty period,general,Term,,,2026-02-16 22:55:28.448755+00
e8469ef4-8b40-43bc-8f1c-5d1378b2346a,DLCPO,Division Senior Supervisor,navy,leadership,,,2026-02-17 04:35:18.795826+00
e890f0e2-bc92-4bb9-9008-c0fffdd14e88,PPE,personal protective equipment,general,Acronym,,,2026-02-16 22:55:28.448755+00
e897267b-1e03-48f2-a0f0-f9a588069e98,jackpot,successful target capture / mission success,general,Special Operations,,,2026-02-18 14:03:12.64537+00
e8eebb45-14eb-4938-80cd-f62190170a51,corrosion control,preventive surface treatment / anti-corrosion maintenance,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
e914e8c3-27e2-4ec6-a790-4af8e89054ab,evolution,operation / project / task,general,Term,,,2026-02-16 22:55:28.448755+00
e936c285-a183-4864-b16e-11213351d3c9,synch,synchronize / coordinate timing,general,Term,,,2026-02-18 01:13:54.18454+00
e96dda64-5e54-4d7b-b491-35dfcb694607,MCPO (Master Chief Petty Officer),Director,uscg,Rank,,,2026-02-16 22:55:28.448755+00
e9e89456-b733-4a9c-bc2d-56755f3dd7c0,patient administration,medical records management / healthcare administration,medical,Medical,,,2026-02-18 14:03:12.64537+00
e9f0bc83-01d9-486a-85d9-473b2c95765c,SF,Standard Form,general,Acronym,,,2026-02-16 22:55:39.300706+00
ea0b5068-c265-4863-b1f3-27eebe96ffa3,mission critical,essential / high priority,general,Term,,,2026-02-16 22:55:28.448755+00
ea373fd5-b955-43c2-94e2-23c11011c820,S3,Operations section / operations department,general,Acronym,,,2026-02-16 22:55:39.300706+00
ea70f445-59cf-4056-a65e-77efb7c35b1e,professional development,training / career growth,general,Term,,,2026-02-16 22:55:39.300706+00
eab9a736-ea8d-47a6-a586-4463443a2246,rating,job specialty / technical field,general,Term,,,2026-02-16 22:55:39.300706+00
eab9adf3-7de5-4c28-8f35-73b793835d05,field day,deep cleaning / facility maintenance,navy,operations,,,2026-02-15 17:47:32.616746+00
eaba527e-0dc7-4aa9-b443-767c2cae3f53,administrative separation,involuntary termination / employment separation,legal,Legal,,,2026-02-18 14:03:12.64537+00
eaf6b32a-936a-4888-aa09-51f5ffe3a975,cross-deck,inter-departmental transfer / rotation,general,Term,,,2026-02-16 22:55:28.448755+00
eb009686-4e43-4770-aadb-ac440bbfa8a8,clandestine,covert / secret,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
eb04f11d-ca46-4529-af4a-130b129af98a,MARADMIN,Marine Administrative Message,general,Acronym,,,2026-02-16 22:55:28.448755+00
eb25badc-f908-41b0-90ee-ac3522ab99f0,SEAL,"Sea, Air, and Land / special operations",general,Acronym,,,2026-02-16 22:55:39.300706+00
eb523d90-39dc-4dd1-b472-ed93abb43ddd,battalion,business unit of 300-1000 employees,general,Unit Type,,,2026-02-16 22:55:28.448755+00
eb839e15-f907-46f3-af6e-aba0b707f700,proposal evaluation,bid assessment / vendor proposal review,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
eb8c345a-5e9c-4044-9aa8-04d3ceb4173e,IA,Individual Augmentee / temporary assignment,general,Acronym,,,2026-02-16 22:55:39.300706+00
eba555b8-561b-4c32-a9e7-23256d968043,line,operational / revenue-generating,general,Term,,,2026-02-16 22:55:39.300706+00
ebd2ed06-b368-4c22-8032-585f13618397,GCSS,Global Combat Support System,general,Acronym,,,2026-02-16 22:55:28.448755+00
ebf5a38c-5fdb-4a81-b94d-f393131a246a,pay grade,compensation level / salary band,general,Term,,,2026-02-16 22:55:39.300706+00
ebfae2ef-5a01-42d9-92c4-2ca70433e3bb,fireteam,small team of 4,general,Unit Type,,,2026-02-16 22:55:39.300706+00
ecb3380e-2695-4bf9-90b8-c0d0ec1f287c,personnel,staff / employees / HR,general,Term,,,2026-02-16 22:55:39.300706+00
ecc24ba8-b5ab-49bc-9122-13816bbe7a01,MTF,military treatment facility / government healthcare facility,medical,Medical,,,2026-02-18 14:03:12.64537+00
ecd865a6-dd53-4089-ba87-bcc2719247dd,ACDU,active duty,general,Acronym,,,2026-02-16 22:55:39.300706+00
ece2908b-d0cf-4d4a-94df-ec7cadff55c5,LES,Leave and Earnings Statement / pay stub,general,Acronym,,,2026-02-16 22:55:28.448755+00
ece4c77b-40fe-44f6-a167-500efd598902,CPL (Corporal),Team Leader,army,Rank,,,2026-02-16 22:55:28.448755+00
ece85602-168a-44e7-9c7d-c0059c3ab134,OPR,officer performance evaluation,usaf,admin,,,2026-02-15 17:46:34.592483+00
ecf5efb3-fdce-4094-ac5c-339bdd0ec3dc,watchstander,shift worker / on-call personnel,general,Term,,,2026-02-16 22:55:28.448755+00
ed4d96aa-4d99-47f3-8caf-9dc669ab7b93,special reconnaissance,covert observation / clandestine surveillance,general,Special Operations,,,2026-02-18 14:03:12.64537+00
ed61b7e1-a4a5-4cd9-9ce3-70d09c119ba0,TIS,Time in Service / tenure,general,Acronym,,,2026-02-16 22:55:39.300706+00
ed94cf98-d00d-4abc-8dcc-393ab06c57e4,mess,dining facility / cafeteria,general,Term,,,2026-02-16 22:55:28.448755+00
eda1c8e6-f2b7-443f-9b1e-9a5c7793ec19,boots on ground,on-site personnel / field staff,general,Term,,,2026-02-16 22:55:28.448755+00
ee634bba-d46b-45d9-94b8-2dd3713a5fcc,stay in your lane,focus on your responsibilities / stay within scope,general,Term,,,2026-02-18 01:13:54.18454+00
eeb2a603-789c-49fe-ae74-225c38ec786a,pretrial,pre-hearing phase / preliminary proceedings,legal,Legal,,,2026-02-18 14:03:12.64537+00
eed04abd-fe29-4301-9c73-b3d523a3be42,strike,rate selection / career choice,general,Term,,,2026-02-16 22:55:28.448755+00
eee76b63-14a6-4aa6-807a-a42bc4a73af3,BPA,blanket purchase agreement / pre-approved vendor arrangement,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
ef58b6b9-bd11-4645-9c37-4c5b5076757f,AOIC,assistant department head,general,leadership,,,2026-02-15 17:46:34.592483+00
ef79422e-cfaa-4118-a887-aaf01ee21684,ops,operations,general,Term,,,2026-02-16 22:55:28.448755+00
efea2f95-c27c-4182-b508-a253675b6971,POA&M,Plan of Action and Milestones / project timeline,general,Acronym,,,2026-02-16 22:55:39.300706+00
f0762dee-31c4-4b85-bdba-0a19842e526e,orders,assignment notification / transfer paperwork,general,Term,,,2026-02-16 22:55:28.448755+00
f089be0a-b099-4d4c-91fa-12a84fa00e59,chow,meals / cafeteria,general,Term,,,2026-02-16 22:55:28.448755+00
f0a99ed5-aedb-4b15-92ab-f52232d3e941,adcon,administrative control / HR authority,general,Term,,,2026-02-18 01:13:54.18454+00
f0c99f50-4cff-4449-9f66-bedd636a4f41,short timer,employee near end of contract,general,Term,,,2026-02-16 22:55:28.448755+00
f0e1e9ff-be37-4b05-a17d-f11a3468b880,stern,rear,navy,general,,,2026-02-15 17:47:32.616746+00
f0f64936-74c5-43e1-a464-68ee5102f98b,inter-service,cross-functional / inter-departmental,general,Term,,,2026-02-16 22:55:39.300706+00
f10f4522-1391-4069-9513-6e8cfac7edf4,preflight,pre-departure inspection / equipment readiness check,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
f1104f3d-4276-405c-8691-70887fa5f2d4,DRMO,Defense Reutilization and Marketing Office / surplus disposal,general,Acronym,,,2026-02-16 22:55:39.300706+00
f11aa7c5-3606-432c-882d-215ef300015a,manning,staffing / headcount,general,Term,,,2026-02-16 22:55:39.300706+00
f14dbfe6-4a5c-449e-8cf2-60e20f8a6da9,PJ,pararescue jumper / combat search and rescue specialist,general,Special Operations,,,2026-02-18 14:03:12.64537+00
f1505486-7cd0-4744-9362-67f09d164a4a,USACE,U.S. Army Corps of Engineers / federal engineering agency,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
f1692adb-3963-4242-8201-ca56685311b7,COB,close of business,general,Acronym,,,2026-02-16 22:55:39.300706+00
f187e453-e204-46c1-8ca0-5d7d7a4ee28f,advancement,promotion,general,Term,,,2026-02-16 22:55:39.300706+00
f20925a0-ae74-4a41-bb63-3bbf5c8243fd,theater,region / operational area,general,Term,,,2026-02-16 22:55:28.448755+00
f25547ff-2faf-47d8-bc9e-dcf93d9badc6,FITREP,annual performance evaluation,navy,admin,,,2026-02-15 17:46:34.592483+00
f328587f-d4e6-4748-840d-8117d410071f,USERRA,Uniformed Services Employment and Reemployment Rights Act,general,Acronym,,,2026-02-16 22:55:39.300706+00
f39d0db5-4c7b-42fd-aa8a-25284a455365,Sgt (Sergeant),Team Lead / Supervisor,usmc,Rank,,,2026-02-16 22:55:28.448755+00
f3b74f2b-5e8b-456d-bf14-b0ccef0ee599,75th Ranger,Army elite light infantry regiment,general,Special Operations,,,2026-02-18 14:03:12.64537+00
f3b7b066-bb26-4e1f-87fd-260e7b293eaa,OJT,on-the-job training,general,Acronym,,,2026-02-16 22:55:28.448755+00
f40fc4f0-715b-44c8-9f60-e03f0fffe4ab,line shack,maintenance coordination office,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
f439b29b-8c87-4808-9607-91d57d013159,MCPO (Master Chief Petty Officer),Director,uscg,Rank,,,2026-02-16 22:55:39.300706+00
f45eb1ab-9e0d-48a3-92dd-39a64efc29f6,operational,active / functioning / deployed,general,Term,,,2026-02-16 22:55:39.300706+00
f4aaf401-ce8d-4a4d-b826-c1fe22ab1264,ODA,operational detachment alpha / special forces A-team,general,Special Operations,,,2026-02-18 14:03:12.64537+00
f4c5b155-8409-48c6-93a8-e8ffc6c73a8d,motor pool,vehicle fleet maintenance facility,army,technical,,,2026-02-15 17:47:32.616746+00
f4d072fe-ca2b-4f3d-84ed-c42a21dbdb47,CBRN,hazardous material response,general,technical,,,2026-02-15 17:46:34.592483+00
f50f77df-dd54-4a50-9a5f-a0e8d514474e,NAF,Non-Appropriated Fund,general,Acronym,,,2026-02-16 22:55:28.448755+00
f525d6de-58d5-451b-a339-de254d74678b,working party,work detail / project team,navy,operations,,,2026-02-15 17:47:32.616746+00
f525eb5e-5702-472f-9c14-7d7e569f7d5b,asbestos abatement,asbestos removal and containment,safety,Engineering,,,2026-02-18 14:03:12.64537+00
f5580a57-ddb7-4673-ad91-81c597a9236d,operational tempo,work pace / activity level,general,Term,,,2026-02-16 22:55:28.448755+00
f5629bc3-cfbf-4e17-96ed-584dd69ab854,SCPO (Senior Chief Petty Officer),Senior Manager,uscg,Rank,,,2026-02-16 22:55:28.448755+00
f5b15b77-3725-4eff-a939-1a73626a45d6,cyber range,cybersecurity training environment,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
f5d898da-c85d-4ecc-9561-ead47794d30e,CPT (Captain),Senior Manager,army,Rank,,,2026-02-16 22:55:39.300706+00
f6409cc3-e5f0-4532-be7a-2f964719b4e6,flight line,aircraft parking and operations area / active work area,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
f6af3064-e6f6-4676-a8e9-0a592bcbf6ac,GPS equipment,navigation systems / location tracking,general,Equipment,,,2026-02-16 22:55:39.300706+00
f6bb6d99-d469-40f7-ab6a-cb2255584ddc,posture,strategic position / readiness stance,general,Term,,,2026-02-18 01:13:54.18454+00
f6f28019-be08-4337-a6a8-36300c49a8ad,unfunded requirement,budget shortfall / unbudgeted need,financial,Financial,,,2026-02-18 14:03:12.64537+00
f6f9c50b-8ffd-4832-ba76-0d71b67b3c35,SOP,Standard Operating Procedure,general,Acronym,,,2026-02-16 22:55:28.448755+00
f6fcbe5f-7208-4eb3-ace9-dbd31cc758f6,SAPR,Sexual Assault Prevention and Response,general,Acronym,,,2026-02-16 22:55:28.448755+00
f741aacb-0c18-4387-bead-cada1c2fe639,TAD,Temporary Additional Duty / temporary assignment,general,Acronym,,,2026-02-16 22:55:28.448755+00
f768e428-d841-46b0-8f98-b7c56460f98f,dissemination,information distribution / report distribution,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
f77ebaba-60a7-49ba-93ea-f04d3d80e7ec,log,record / documentation,general,Term,,,2026-02-16 22:55:39.300706+00
f7dade22-1a6d-4bfd-9d2c-ed224e7eda4e,manifest,roster / inventory list,general,Term,,,2026-02-16 22:55:39.300706+00
f7fa1af8-4509-44c5-9c7f-5ffdf7ab573f,downrange,in the field / at project site,general,Term,,,2026-02-16 22:55:28.448755+00
f8004083-3566-44be-96b9-c9490746e533,station,assigned location / work position,general,Term,,,2026-02-16 22:55:28.448755+00
f8113641-3ba5-4d2a-b399-60a43b2d7b0c,secure,complete / end for the day,navy,operations,,,2026-02-15 17:47:32.616746+00
f8154740-25a2-41aa-9de3-eed671cd512f,NATOPS,naval air training and operating procedures / aircraft operating manual,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
f849b843-ea6b-425b-b491-5fc8df419ec8,vertical construction,building construction,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
f859a2a3-2302-4a47-9385-a80cc6a651d6,subordinate,direct report / team member,general,Term,,,2026-02-16 22:55:39.300706+00
f86bbd34-b6f0-4e80-93ad-7d59d5a074b1,indoc,orientation / onboarding,general,Term,,,2026-02-16 22:55:39.300706+00
f870cc7c-eb4e-4007-8537-c11dde5a3ea1,STIGs,security technical implementation guides / security configuration standards,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
f8ad55e9-2665-4309-960d-437ba28c20a3,MAF,maintenance action form / work order,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
f8ae1673-b514-4239-bfb3-d463392f36d6,POD,Plan of the Day / daily schedule,general,Acronym,,,2026-02-16 22:55:28.448755+00
f8b40371-3793-4f2d-9253-56d23389a98b,expeditionary,mobile / rapid deployment capable,general,Term,,,2026-02-16 22:55:39.300706+00
f900c3cd-a572-4935-89ec-ec7f786fb44a,tour of duty,assignment length / contract period,general,Term,,,2026-02-16 22:55:39.300706+00
f9112b12-4b8e-4d7b-b941-d6e211c13c55,mission essential,critical function / required capability,general,Term,,,2026-02-16 22:55:39.300706+00
f91b1790-353e-4672-b09d-688d4d2ac3ed,division,"organization of 10,000-15,000 employees",general,Unit Type,,,2026-02-16 22:55:39.300706+00
f92a42d1-d851-48e3-b509-3009d27ac220,KIA,killed in action,general,Acronym,,,2026-02-16 22:55:28.448755+00
f93bd8a3-d9b1-422c-9b91-73f57bd7c8ef,mission ready,prepared / operational / qualified,general,Term,,,2026-02-16 22:55:28.448755+00
f94545c2-fe55-4220-863f-c51245dfc849,compartmentalized,need-to-know basis / restricted access,general,Term,,,2026-02-16 22:55:28.448755+00
f950d350-9e75-4612-819b-59d29cc9ad34,medevac,medical evacuation / emergency transport,general,Term,,,2026-02-16 22:55:39.300706+00
f99a491c-2482-4efe-86d5-c4ab4f0edb15,phase line,project milestone / progress marker,general,Term,,,2026-02-18 01:13:54.18454+00
fa518e1e-2948-43a9-ad81-baf3fbc7c75b,KIA,killed in action,general,Acronym,,,2026-02-16 22:55:39.300706+00
fa53414b-2762-44eb-ab38-11b0e1a241da,NCOER,annual performance evaluation,army,admin,,,2026-02-15 17:46:34.592483+00
fa59f353-8754-4ab3-b076-d9a904cf10e8,PFC (Private First Class),Staff Member,army,Rank,,,2026-02-16 22:55:39.300706+00
fa6c72fa-ee8a-439f-9e7c-3977f51c77da,read-in,security briefing and access authorization,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
fa8e0b4b-a82f-4cf0-b4cd-aac903de913b,hostile fire pay,hazard duty pay / danger zone compensation,financial,Financial,,,2026-02-18 14:03:12.64537+00
fae132a1-afad-42df-b865-c2d17f21dc70,subordinate,direct report / team member,general,Term,,,2026-02-16 22:55:28.448755+00
faf61339-1b69-4fee-9dfd-592c5012722b,command deck,executive level / senior leadership,general,Term,,,2026-02-16 22:55:39.300706+00
faf996fc-961e-4be7-9929-8b9eb4c1654f,SA (Seaman Apprentice),Junior Staff Member,navy,Rank,,,2026-02-16 22:55:28.448755+00
fafba8cd-551f-4b05-a80e-fcd950c1fef5,SRB,Selective Reenlistment Bonus,general,Acronym,,,2026-02-16 22:55:39.300706+00
fb468f93-0397-447e-8a40-b80396ca3871,demolition,controlled structure removal / explosive demolition,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
fb5e8ab9-63bd-4e5f-86e3-8d39b14d67d2,authorized strength,approved headcount / budgeted positions,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
fb630700-44bd-4c6f-b99a-2e932c11df48,evolution,operation / project / task,general,Term,,,2026-02-16 22:55:39.300706+00
fb7b6e6e-b4f9-43f6-a7a4-9a66ad376cd8,NAVADMIN,Navy Administrative Message / policy announcement,general,Acronym,,,2026-02-16 22:55:28.448755+00
fbb1c466-2b40-4981-a5d5-3dc6bd010493,LPTA,lowest price technically acceptable / cost-based selection,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
fbbc955b-8850-42a5-8dee-03a72cc05962,battle rhythm,operational cadence / recurring schedule,general,Term,,,2026-02-16 22:55:28.448755+00
fbfdf7fe-6c5a-4c6f-a3d9-a566cf8993b6,SDO,Staff Duty Officer / on-call manager,general,Acronym,,,2026-02-16 22:55:28.448755+00
fc0c7cc7-b2ec-4bba-8912-962284bf6375,malware analysis,malicious software investigation,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
fc255669-62a6-4391-9b74-b0857e1323d2,SR (Seaman Recruit),Entry-Level Staff,uscg,Rank,,,2026-02-16 22:55:28.448755+00
fc56d125-fa55-4dbb-bda7-0d29a6c09920,imminent danger pay,threat area compensation,financial,Financial,,,2026-02-18 14:03:12.64537+00
fc788467-d455-4847-9fea-e7c1d02b6e11,UNODIR,unless otherwise directed,general,Acronym,,,2026-02-16 22:55:28.448755+00
fc83c66a-0728-4ed8-bad6-913546b2c626,chopped to,temporarily assigned to / placed under,general,Term,,,2026-02-18 01:13:54.18454+00
